artist_id,artist_albums,artist_fans
4419355,5,247
10186526,1,3
10448672,3,121
1011491,3,124
6778667,2,347
1011508,3,1094
4943683,1,628
7040843,1,195
487250,17,1858
487268,5,1981
7040869,0,200
5205860,1,510
3108711,2,0
225139,2,47
487286,22,158350
1273726,1,243
9924484,2,48
10448780,0,3
487314,5,410
6516645,0,23
3633071,5,18
4419508,4,2520
1273785,8,498
6516667,1,3
5205950,6,48
1011659,7,2287
8875986,1,1306
3895251,35,57
1273817,4,10764
1273820,7,11
7565278,51,2627
5468128,1,54
1273825,1,32
5205992,4,380
5205998,5,18
5468146,61,278
8613878,3,35
1273846,13,2
5206009,3,99
1273856,10,13
1273857,8,16933
1011717,1,1796
4681755,13,242
1011759,4,47267
5468220,1,29
5992508,49,10
1011775,58,83
1273920,2,331
4157504,0,65112
6254658,94,46
4419657,4,17928
1011796,0,99
1011815,1,2
4943988,0,8
4943992,0,1
487555,4,5848
11235461,4,519
1011855,4,10
487578,7,114
487586,31,586
487604,2,206
1274038,7,3717
1274039,9,382
487618,64,11248
8876232,1,155
10973390,1,5813
4944113,4,39
4944115,0,96
1274102,1,180
5992720,3,91
3109151,36,3568
4419878,9,429
487723,3,2169
487732,3,578
7041337,3,1
487744,0,0
487753,115,129
1012046,2,12448
1012047,9,7828
1012055,1,273
4944226,1,316
5992808,0,23
8352118,8,20484
1012088,6,17885
4419966,0,1
8614274,18,79
1012101,18,1778
5468551,2,1045
487816,10,16
10973578,5,50
4682126,16,794
5992850,0,3
4944278,5,253834
5206422,1,28
4944289,14,108059
1012131,5,7
3109291,1,318
4420016,5,2159
487865,3,270
4944318,2,6
4944329,4,884
4944331,4,449
10449382,1,9
4682215,2,170
1274345,10,1172
9925098,3,61
7565814,0,35
2060801,4,253
487942,7,4901
4682253,1,65
225806,9,652
1012254,4,888
4157985,8,7824
5468708,0,108
1012268,0,23
1012269,0,3
1012277,4,1939
9400890,2,772
1012285,10,12309
4420165,2,1303
1012296,11,2489
4420195,6,255
2585191,1,99
488040,8,3715
488049,5,18
8090229,5,9862
488058,3,80
6779515,5,33003
488065,2,5
5468814,1,1
4682397,3,11
5206685,30,6
4944552,4,215
1274539,6,410
4944558,3,369
9401068,4,107
488174,3,4915
488180,10,53
1274622,1,340
9925376,0,517
488194,5,1
8090371,2,2
4944662,0,1949
7041817,0,46
4420387,5,1057
5206828,0,350
488245,8,632
4158280,1,79
4158283,4,22
1274703,2,231
2061181,1,5
9925540,1,1747
1274796,28,294
1012657,21,9786
3634111,0,9
4944847,1,133
5206998,0,3
2061271,4,42
3634141,0,8
7828450,1,203
9401324,10,83
3634161,0,4
1274869,11,37
488440,7,0
488446,8,172
2061311,1,43
9663488,1,18
1274879,1,27
4158468,0,30
4158469,0,89
4158470,0,576
4158471,0,17
4158472,1,1088
1012747,5,48092
8877068,2,122
4158477,1,35
4158478,2,22
3634191,5,607
1012772,2,0
5207118,0,56
4158549,0,17
3372121,34,2215
7828574,2,341
5993572,7,105
5993574,4,1014
10187886,1,28
7078929,1,7
6517917,6,14
5469344,0,104
488614,3,88
9663658,2,60
7042221,2,963
4420790,0,0
1012918,3,39
488640,4,19
1012945,8,490
1012947,8,998
4420837,3,51
488685,91,25
7042291,45,107
4683013,8,139
5469454,10,175
4945174,1,0
1013029,5,91
1275175,44,14043
7566638,66,44
1013047,3,250
1275192,4,1315
4683064,1,1840
6780223,3,681
4683075,0,8
6780227,0,23
4420935,4,0
7828816,4,25
1275218,6,9063
7828818,3,165
3634531,1,1248
1275238,8,154019
488814,5,8
1275248,1,1539
5207410,4,2594
5207431,6,4
2585991,5,34
488845,6,13829
2848151,6,453
1013151,20,654
488873,6,1536
10188214,1,991
4158903,0,49
2586051,39,193
9401804,1,7291
1275345,17,64
4683219,1,2494
488926,5,7776
1275365,1,1100
1275368,7,704
1275371,1,3
1013230,10,236
9663984,0,30
488944,16,22519
488954,6,27602
1275395,3,224
9664004,1,28
1275399,7,98
1275406,3,344
488989,7,1006
1275425,1,88
4945450,1,0
2324011,7,222
10974764,1,27
9139770,4,366
489019,0,6
489023,0,1948
489024,3,250
4683340,11,6682
1799771,3,393
7042661,8,569
9139844,6,338
489098,10,152
1275543,5,10
1275547,10,195
4945567,5,589
8615588,9,17
1275558,1,1
1275568,10,10008
489151,6,761
2062021,9,1533
3634891,7,9092
3897051,11,139635
3110641,13,855
7829244,35,125
1275647,17,1065
11237127,8,122
10188560,0,2
6256410,1,709
1275694,5,1500
9140018,19,185
4421428,2,468
489280,1,8
4421453,10,3236
751453,6,233020
2062181,3,408
1275750,1,468
9664366,6,113
7042927,7,17520
1275758,1,13
6518643,4,1428
4945781,4,342
9664386,0,42
3635081,2,548
489354,1,368
6518669,3,88
6780821,4,32
489400,2,3
3110841,19,1210
6780867,1,91
4683732,5,223
8615908,4,76
9664488,8,229
9402346,0,192
2324461,3,5208
9402350,0,329
9140208,6,0
4683762,14,144
1275894,4,283
1013755,11,98
489470,1,153
5208091,3,854
4421665,7,11
10450982,28,5
7567400,2,220
6518845,5,2
1275977,5,708
5994572,1,267
4946001,0,6
1275986,1,886
5208149,4,1925
9402456,246,71
1275998,6,619
4683881,0,4
1538182,15,53
6781073,2,1197
8616082,6,7
11237527,10,304
489624,3,4
1276062,0,0
4946081,1,0
489637,0,0
4683942,2,213
7829752,2,1587
9140482,1,0
4421891,1,217
1276187,7,400
1800481,6,46
4684078,1,78
10189102,1,70
10189104,5,6707
1014068,2,825
4421954,0,771
1276226,6,357
8354120,2,2
7305546,0,431
2324821,2,1113
3635541,2,361
2324831,0,13
5470577,0,10
5470578,1,7
3635581,3,21
7829886,4,201
1276290,7,142
3635591,1,283
7567752,2,566
9140628,4,68
7567786,0,2
7567788,0,5
5208493,0,207
7567790,0,131
7567792,0,3
7567794,0,0
2062771,26,979
3635651,0,139
3897801,2,402
227786,1,39
4684239,2,70
7829968,1,14
5732821,1,10
6257124,7,803
4422116,2,14850
2587111,12,734
6519273,5,1571
6519275,3,2919
4422124,3,56
1276399,3,159
4422129,7,464
6519303,7,648
6519313,5,36
1014292,15,56
2849301,2,14
9927206,1,4
4422188,1,77
3897901,13,11660
2849331,2,85
1014329,3,86
1014332,1,397
4422205,10,29
1014337,5,3178
1014342,3,6802
1538640,36,1874096
1014356,8,10
1276506,0,6
7830112,0,198
7830114,0,150
752239,53,301
490101,5,1182
1014407,6,4
5208713,19,42
5208726,3,84
9665182,2,338
1014465,4,2322
4422340,3,27601
4422353,4,134761
1014493,3,1890
4422390,10,25
10976044,1,19
2063151,35,1
1014576,20,13483
490323,2,43
4160348,1,233
6519657,2,215
1276787,2,2
4684661,8,397
8616844,3,267
8616856,4,210
5208987,6,108
1014693,10,2676
7830448,2,195
490419,13,127865
4422582,5,842
490454,55,173619
490455,46,246
7830492,3,20
490468,1,247
4684776,0,1
5209067,9,234
7306220,3,104
1276911,1,6
10451959,5,667
4160506,0,10
9665536,1,1103
490500,12,325
4422681,0,33
5209122,9,208
4160553,0,2992
4160555,0,251
5733435,1,52
5733436,0,3
1276988,1,56
1014885,17,994
10452069,4,181481
5733479,1,123
5733487,4,4807
5209206,1,48
4947068,0,146
4947074,0,7883
7568518,0,33
4947079,0,1111
1277097,14,164
5209258,12,794
1539250,6,472
5471410,11,758
3112121,4,5
5471426,8,7
1539276,4,1366
4947149,7,98
1539279,0,49
1014995,6,647
9927892,7,729
6782163,1,4
1015002,3,1
10452201,0,8
1277164,15,294
3898621,1,57
228645,5,318
6782253,11,0
3112241,8,712
4160825,1,1
490813,6,1710
7568708,137,1971
1277260,2,9
2063721,27,60681
6782323,2,4513
9928054,1,341
6782327,0,7742
5471613,1,12
5471614,0,1
5471615,2,4
5471616,0,391
7044481,0,50
5471618,0,15
1015169,8,7150
5471619,1,133
5471617,3,26
8355208,1,5866
3112331,12,1165
1015202,11,91090
4685222,8,3880
2063811,20,1416
7044549,9,302
7568860,0,237
1539556,5,16417
1539592,5,4
8355354,1,113
4423210,0,14
4423213,0,12
1277516,6,177
228948,11,377
1015392,0,602
7306852,8,1580
10452593,2,7
7306866,4,1595
7306868,3,1123
1539708,2,515
4423293,6,3688
9928318,0,448
1015425,18,2734
9928322,0,294
9928324,0,622
7831178,17,96
1539751,2,683
11239083,49,13
1539763,1,42
4423353,27,91
2064061,12,6015
3899071,6,322
1277633,4,463
4423365,8,299
3374791,1,3
4423376,7,792
1015505,7,1265
1015507,17,1892
1539796,5,15
9141972,2,503
6520561,2,1230
5471999,3,4071
1015558,0,0
491274,0,2
491278,3,42
1015577,2,766
7307038,2,447
8355648,6,1029
4685653,10,6446
491366,30,1558
491373,26,8449
1015668,1,8
491382,11,3089
1015671,10,2752
5472119,7,136
1539961,5,18171
1015677,7,1288
1015679,6,38
1015681,11,3
1015687,1,577
7307144,36,9
1277840,2,41
2588561,17,10232
4685716,0,172
5472150,8,16744
1539992,4,683
1539994,23,5619
7831452,0,35
491444,5,113
8617914,5,1077
491452,0,1438
8617916,1,3
491455,12,508
3637191,8,273
5210056,11,13233
491472,30,205
9666514,7,1615
3112921,8,752
10452953,1,26
9666536,1,8
6520835,91,474
9928732,5,4913
3113011,1,15
4423736,2,2
8618054,8,353
491614,0,16
491622,2,1615
7569512,5,1471
7307378,5,3268
1015932,4,153
491645,3,57
3113091,0,635
7045267,2,338
1540245,0,18
1540246,0,49
1278102,11,2596
491673,6,23967
229530,3,31
7569564,10,2647
4423843,19,5622
10191036,2,41
6521029,8,61
491725,4,288
10715351,0,38
7831768,1,3120
1278177,3,128
1278178,12,50
7307510,1,6
1016055,7,395
4686103,0,553
4686104,0,321
491800,17,924
10453275,2,1697
2326821,142,31
10977574,0,1
4948281,4,784
3375451,0,14
10191206,2,371
2326891,0,15
1016191,1,25
1016195,6,808
1016196,0,717
1016197,0,11
5472648,2,87
7831964,4,281
7307700,4,211
8880564,0,0
8618426,9,60
1016251,1,10
491963,0,170
491987,2,0
3899861,12,658
229852,0,0
492013,0,31
1016302,7,509
492020,9,474
492027,39,4511
3899911,10,885188
492042,2,182
10191374,3,72
3899921,1,2768
2589211,4,10
492070,54,83
3899961,5,679
1016378,1,1171
1016387,24,36
9667140,1,102
7307852,3,2392
492108,2,56
1016396,1,54
5472854,58,864
1016411,0,2798
1016425,12,222
1016430,10,170
5472879,1,21
6521463,3,42
492156,0,3
1016451,3,58
4948628,3,90
492181,7,142
1016483,23,733
492195,0,12
1278628,1,90
10191542,2,3
7832252,1,278
1278688,5,31
1278720,1,2272
492302,18,300
1016590,2,58
5473038,1,2
1278768,2,471
4162363,23,1236
3113811,4,160
6521701,2,213
4424569,7,119
4948859,6,3173
1278847,1,363
2589591,2,11
4424606,3,150
2065311,21,14
492456,3,63
9929650,0,2
10453939,0,1
7832512,4,874
2065351,0,0
9667528,3,12
1278925,3,0
4948967,1,40
8881128,1,0
1016812,10,1463
1278964,3,27
10978300,0,48
1278975,5,34
1016839,12,368
2065421,4,28
230422,8,6075
4949018,4,3
4949029,0,493
492596,12,14
3638331,1,175
4949063,0,45
492617,20,133
4424782,2,64
4424783,5,963
9143394,1,31
11240555,3,24
1279093,1,7
7832704,1,295
1279109,5,645
1279116,7,7987
1279117,1,21
4949140,4,1002
1541272,3,102
4424857,5,971
9667740,3,29
8619164,56,6
4424864,3,61
9667748,0,1
1279142,4,15
7308456,2,266
1279145,13,428
4949165,6,1675
10978478,4,13
230578,7,167677
7308476,5,40
1279166,0,3
230599,5,169
4949194,2,309
9929944,1,80
492768,12,2903
1279200,9,448
1017057,0,6
6259950,1,0
1017079,4,8651
1017084,4,16
1279233,0,62
1017092,31,181
3638541,4,7245
3114261,4,1016
4424989,1,459
1017127,14,364
1017128,0,90
7046445,5,19
4687150,0,14
4687151,0,0
4687149,0,3
10192182,1,347
10716471,3,122
7832886,1,1340
1017146,7,410
1279302,4,67
1017166,17,1559
7308630,9,28848
8881494,3,38892
1017194,28,34
1541486,1,12
1017200,6,419
7308658,4,4125
492916,12,266
4425078,0,146
7570812,1,637
6784399,0,0
2852241,0,73
9930130,9,620984
2852271,0,17
1279408,2,71
10192306,1,179
1541560,0,3
3376571,24,59
5473727,2,30
492999,8,5494
493002,16,519
1541592,20,1142931
1017307,15,19863
1017312,0,0
2852321,0,32
1541600,9,25
7308790,3,196
4687351,3,66
4163076,0,1
3638791,9,122
1541640,14,726
3114511,40,134
7570962,0,17
493079,9,570
493082,14,22821
7570978,0,14
10978864,0,1
1541687,2,123
1541688,0,34
8619580,0,9
5473855,0,2
5473857,2,51
1017423,10,131
1017434,5,40311
7046751,3,335
5211753,1,9
7833206,1,85
231031,25,129
5211767,7,6
3901061,3,4
493191,0,91
4949652,14,972
10192538,1,117
7046849,10,28
1803971,5,136
7571144,28,21634
2590411,3,207
4949711,0,35
4949713,0,38785
4949714,0,14
4949716,0,296
7046887,4,988
5211885,2,101
7046915,10,101
4687622,33,861
4687623,0,1369
4687625,0,678
4687629,0,240
5998350,4,6790
7046925,2,434
493330,0,242
4687635,0,51
1279771,17,457
5474086,2,14
3114801,3,31715
1541939,14,62
5474111,10,244
2590531,9,7
1017671,16,474
2590551,17,965
1279845,30,395
7047023,1,1016
4163450,2,1
493435,16,324806
493436,5,977
5736317,9,246
1017735,6,12741
1279887,18,1765
7833496,22,5
8095669,4,427
493494,1,59
1017790,12,2559
1279942,4,137
9144262,3,227
4949967,5,144
4687836,1,104
7309286,9,14
8095719,0,0
9144296,13,757
493554,2,39
8620030,3,951
493567,6,3069
2066471,2,215
4950059,7,147
493615,81,39994
2066481,0,23
493618,9,330
7047219,5,9042
5212223,8,702
2066501,0,26
7833688,2,0
5474396,1,873
4163681,0,18
4163682,0,11
6522981,10,39
1017961,5,582
493677,4,1411
493697,55,3130
1017996,4,1009
493712,22,3852
1018000,5,4077
493721,27,385
1018014,8,3
1280174,4,1527
1018032,2,266
1018038,50,101558
1804531,20,130
1280302,4,204
5212464,12,1464
4163901,4,8526
4163910,3,4896
9668948,1,715
1280344,0,4
9668960,1,365
4163938,5,6
493928,13,1993
6261096,0,5
4163946,1,3
6261098,0,0
6261102,0,81
493954,11,1061
493972,1,26
1280423,2,103
493997,8,507
494039,6,2893
1280480,3,2720
1018340,16,2992
1280486,6,2987
7047655,28,14445
1018348,14,182
7309806,6,185
2853361,7,2338
3115511,4,668
11241976,1,0
494074,19,2048
6523391,1,12
494117,63,220
2066981,14,105
6785577,12,5616
1018411,1,790
2067001,0,0
2853441,2,49506
1280580,5,179
5474923,4,283
1018478,3,14
10193526,1,53
3902071,3,914
4950687,3,1604
4950702,3,9891
7047859,14,71
8620724,0,74
8620730,0,65
494274,8,167
10980038,1,4
494284,43,218
1018575,1,6
4426460,0,0
1018598,1,1
5475097,1,27
9669416,1,645
4950827,7,7069
494382,1,320
756526,2,2072
756528,11,3057
1018683,3,2172
6785875,1,2
4688735,3,4
7834470,29,712
494464,2,526
1018754,29,3203
6785925,7,858
1280901,0,6414
5213070,26,54
11242384,0,0
5213074,6,511
1018786,3,42
1280943,27,541
1280947,9,7104
4688819,1,417
494518,11,30388
494519,12,151852
494521,2,129
494525,16,214270
6785983,4,207
232384,12,473
6261700,1,3
494550,3,1107
756696,2,21
494559,0,131
5213159,0,939
5213160,1,1908
494580,16,341
1281015,2,123
1281018,6,517
1018880,17,3579
4426761,0,0
4426766,2,952
6261788,0,562
6261790,0,672
1018923,12,535
1018926,8,12937
5213246,1,25
4426823,0,0
1018962,17,5
1281108,4,529
1018967,5,95229
10980442,0,0
1018992,15,11100
1018995,3,334
7572598,1,2777
1019009,10,2736
1019010,1,42
1019011,2,605
494751,0,156
494766,3,33823
1019094,2,56
1019095,2,3
1281240,3,175
1019098,10,1440
494812,8,368582
8883422,0,1124
1281264,8,282
1019127,2,185
1019129,19,2651
232717,1,40
4951314,5,75
1281304,14,59
10718489,1,31
8621354,1,6
4164921,2,8
2067771,52,86
1019200,13,1112
494913,57,270
4427082,4,1830
1281357,0,2
4951378,14,772
494936,2,23
10718561,1,1
9145698,3,50
2067811,11,864
5737847,1,26
494976,2,564
1019267,4,464
7572876,7,465
494993,9,189
495000,9,6454
4951458,7,1705
6000034,10,113
495012,8,66
495019,19,34146
495020,1,2
11242946,2,275
5475785,6,161
7310794,0,38
7048655,1,1
4165093,3,49
1019368,9,14572
2592241,37,3
4427266,1,1394
4951558,10,24017
7310854,5,7
2330121,3,94
495121,12,539
3903001,18,77
8883746,5,556
495146,11,280
1281583,9,50
1281587,15,541
4165194,17,2194
11243084,1,0
4427345,11,40
495226,4,33
2068091,20,44378
1281662,40,376
495236,2,5
4165255,0,13
7573130,92,69
4951691,5,16
6524569,0,902
7573150,17,6
7311006,16,754
3116721,17,0
7573170,34,59
1019588,1,143
4951751,5,2998
6786775,10,63219
1019619,16,2999
10718951,2,270
1019634,16,19336
4165362,0,3928
3903231,1,111
2592531,6,1222
9146132,7,29623
1281824,10,2307
1019684,0,100
6786867,0,1173
6786871,0,45
6786873,0,43
1281862,5,206
1281881,5,56
4427633,6,11
6786939,4,72
1019781,1,1161
6000520,1,433
7049119,13,334
5214117,1,412
10457001,1,349
1019830,4,100
1281995,7,3
1019854,2,498
1019862,5,587
1019883,49,771
1282038,10,4078
1282045,1,91
6000638,3,65
6000640,1,166
6787085,2,361
2330641,0,19734
4952099,8,1348
3641381,9,3588
495654,6,21
1019945,4,86
1019953,2,103
2068541,0,676
1019979,5,4410
1019985,3,6
4427867,1,6
10457183,2,477
10457193,24,1926
4690027,1,156
6787193,2,41
1282173,4,287
6525071,2,9
3641491,12,323
5476503,5,4325
4165795,0,4
5476535,0,15
3903691,3,0
1020109,28,4485315
3903711,10,11
495845,5,7608
495846,6,11115
3903721,92,9278
4690170,0,8
4690185,10,768
1020169,1,1331
495890,0,277
495905,0,158
1020198,22,297639
1806661,14,9
495952,2,303
495964,0,57
495965,10,437
495969,0,127
495970,6,1094
7573862,0,462
495975,6,982
495974,3,856
7836022,2,232
495990,2,3
495992,6,218
2068861,18,867
5476735,3,300
1544591,8,3047
5476755,8,8
7573908,1,1546
6001046,5,784
4428187,7,87270
4428188,12,90021
2331051,2,51
4428203,0,12
7573934,46,544
5214641,8,4816
5214643,7,1001
5214643,7,1001
3903931,134,80
6001084,2,150
4690370,11,7
5214662,2,87
496076,12,49589
5476815,93,99
496081,6,56
1020374,19,2146
7573980,4,76
5738990,2,178
7574004,0,372
1806841,0,56
5476865,12,122
1544711,32,8173
9671184,5,358
1020434,2,562
4166163,0,54
5214754,6,536
1544739,9,49
496181,6,111931
3904061,4,482
5214791,6,11
1544776,6,21123
234058,14,613
3904081,4,1
7836258,1,92
3904101,337,374
7311974,183,238
496253,7,238
10719889,1,81
4428433,3,535
6001306,16,77
9671326,3,35
2331311,6,111359
496309,8,12431
2331321,0,888
9933498,0,7
2855611,18,11
496315,1,72
2855621,17,232370
4428496,4,13
9671382,1,18
7049945,2,128
1282793,20,237
4428548,5,1525
496389,1,15
1282849,7,735
5215009,2,128
496454,18,5931
496468,36,2638
496497,3,182
496500,16,113
1282938,5,114
7574396,3,338
1282942,2,278
1545092,6,1357
1545096,0,22
9933718,0,11
9933720,0,1
9933722,0,13
8623006,0,900
5215136,5,14784
4428708,1,130
1545132,10,432
496565,4,165
9147328,3,1343
5477340,4,167
5215203,3,63
234468,45,18630
5477362,4,179
496642,6,727
496644,10,209
6788103,2,563
6525959,0,2405
1545226,0,67
1545227,0,73
496653,1,957
6263836,2,5
4690986,3,163
496685,2,385
7836726,4,37
496709,19,88648
5215312,4,955
9933916,0,2
9933918,0,2
9147504,7,118
9147508,6,36
9147510,3,10
4691067,0,50
2856071,7,2109
9933962,1,128
2856081,13,7678
4166805,14,2518
5477540,4,1604
496823,11,6072
1545405,1,4
4428996,2,70
4691148,7,55
6001880,0,111
6001882,0,14
6001884,0,0
4953315,12,308
1021158,6,4
1021165,13,72313
9147636,4,361
4953348,9,2621
7574792,69,122
1021197,3,272
1021198,0,16
1545485,1,18
1545495,9,269
1021232,11,17082
1283386,3,66
8623424,0,10400
1021259,1,10
1021275,6,2856
6002014,0,0
1545585,2,53
7050611,1,159
497039,0,501
2856371,6,13490
4691396,20,74
6788549,29,7
1021389,4,27
1283544,74,16
5215710,5,92
1021417,4,3740
497133,5,293
1283581,0,6
9672190,1,5
10458629,2,263
1283607,1,1
6788635,2,36
4953653,1,409
7837242,1,445
1545788,2,10127
6002248,1,6
497225,2,146
6002250,1,59
497239,9,353
7312996,3,8
759397,3,7
1283690,5,1131
5477995,0,4
8885876,3,53
7313014,3,347
7837306,7,141
4429437,2,323
3905171,7,60
4953747,0,2
1283745,12,7182
497316,5,371
6526649,5,19
497342,6,3424
1021634,8,3384
497364,4,889
4691675,2,63
497372,8,4032
1283805,9,102
5478113,0,1
7837418,5,48
5478136,3,711
497404,16,678
10196738,1,163
9934606,1,549
7575322,8,538
5216054,1,0
1021760,4,4173
9672512,1,21
1546072,14,11819
497500,1,936
2856801,0,33
497507,3,110
1283941,7,3715
497523,2,589
2332541,1,265
7575422,1,57
2332551,0,1
10721159,0,7
4429709,4,12937
4429712,9,2651306
10459027,2,5
5478294,15,16412
235418,10,8495
1021850,6,4128
6789035,7,807
5478318,8,314
235442,17,97
4167612,1,247
497596,4,3321
235488,6,42866
1021927,2,405
2332651,11,2044
6789109,4,19
2856951,8,689
497661,12,356
5478403,6,273
4691972,2,71
10197000,0,62
6526997,2,1025
4691995,16,1646
497691,7,814
235549,8,5812
497708,2,492
5478446,15,271
1546300,2,27
2332741,3,891
6002762,0,3
7575632,8,2285
5478482,0,48
8624214,5,164
10983514,4,49
1546351,10,8
7313522,1,54
4692091,4,89
7313554,5,1467
2070681,1,0
7313568,1,1669
6002856,4,408
1022130,3,18
10721479,0,11
10721481,0,5
497882,4,1744
1022170,29,1110
2332901,0,27
497902,37,3554
4430064,1,120
1284337,1,33
497906,1,863
7575794,7,2984
1284340,3,3
5478640,13,184
1546512,3,245
497937,3,379
5478681,2,1299
2332961,0,17
5478691,2,176
235812,9,121
4167976,0,20
5216559,0,2
9935156,5,439
6527289,1,355
7313724,1,77
5216579,19,10
4168028,1,21
1022316,51,21365
1022320,41,3087
1022323,8,155
1022327,2,17
498044,3,314
5478787,5,206
4168075,0,1
9410972,4,97
4168101,6,324
4168102,0,0
4168105,0,9
4168106,6,11184
4168107,0,4
235951,4,115
7838154,20,29
9148876,2,342
1284559,1,2
1546707,0,4005
1284577,144,90
1546751,2,488
1546753,14,230975
498193,2,357
8362514,11,6
498202,56,10085
2595361,4,165
10459681,0,15
9148962,2,610
9148964,1,871
7576102,9,2409
9148984,0,47
1284667,228,152
7576124,4,605
4430400,1,360
4430403,0,39161
4430405,7,180
1284679,9,533
498253,4,1294
4168273,0,480
236116,5,147
7576150,4,448
5479000,3,253
7838298,3,24
10984034,1,27
498278,2,503
6820345,0,0
6820347,0,27
498297,6,61
498301,5,56786
8886914,2,69
3644051,5,675
2333341,38,141
4430504,8,24224
1284779,1,15
4692680,3,3
4168399,0,23
3644111,7,251
4692693,1,1210
1022679,7,1775
498395,6,381
4692713,1,110
498441,12,219
498442,6,532
4954893,103,4867
498455,4,82
10984250,2,54
4692812,2,43
9673558,15,723
1284955,1,101
11246448,0,3
7576434,4,15
7052161,0,11
4168592,0,171
9411486,2,452
6003626,0,17
498602,0,1563
10984368,0,15
10984370,0,14
1285042,1,112
10984372,0,490
10984374,0,360
498615,8,24
1547220,0,8
1547230,1,1169
1547231,14,677
1547232,40,284
1547235,1,24
1547240,25,1451
1547241,48,2547
1285116,12,4206
4692992,1,5
4693000,7,56
5479445,13,4981
6265886,2,220
4955170,2,31
1285155,1,8
4955200,2,16
1547349,6,44
236633,7,620
1023094,3,5436
4168837,1,1
9149582,0,14
4693141,0,12499
4693142,0,33363
4693144,0,11997
5217438,0,0
236703,16,399
498870,1,218
1023160,1,60
4693184,18,15639
2333901,0,59
8625370,9,62
4693212,1,12
1285349,27,3
7576806,3,78852
498927,12,104
4693249,6,1326
1285389,6,117
498975,16,757
7839016,2,1682
8887596,5,559
1547565,4,97
1023298,485,199
499011,3,2938
499023,5,162
7839058,1,12426
499057,0,2
4169079,0,2
4955521,8,3863
4693378,2,3362
761226,11,144
4431244,6,3742
1547684,0,73
4955557,1,216
7839152,2,60
7577008,3,582
2334131,2,330
499130,2,47
9936316,1,1
1547709,404,401
6266302,0,6
499137,0,88
6004166,0,3
4169158,0,59
5217740,12,207
4169169,0,427
8363480,2,26
7839198,1,229
1547743,3,54
4169187,0,6
1023467,1,254
1285612,1,1
4169202,0,304
1547784,1,62
8363534,2,171
4431376,7,747
499217,1,63
6266388,0,3
7839272,1,10
1547817,4,369
10985010,10,177
6004284,3,0
7839298,0,1
499269,2,482
4431434,4,326
499276,3,117
8101459,11,165
6790755,2,301
10460771,5,0
5217900,0,101
499312,6,1618
5480053,5,9354
5480060,13,12303
8887942,0,10
7315080,1,477
499341,86,9332
1285787,0,2
1285789,12,198
6790819,0,0
7577258,1,27
1285803,2,144
6004396,3,103
7577288,2,392
5480140,2,3
5480141,1,372
2596571,3,60
499431,0,30307
1285868,0,325
4693766,3,1097
6528775,1,21
1285906,4,216
4693779,3,222
499482,2,49
1285915,0,124
1285914,0,15
5742403,33,34
5742406,1,29
4955995,5,3
8101739,0,7
1548141,1,21
8101741,0,67
7577456,0,189
7577460,0,21
2334581,3,112
7577462,0,1348
7577464,0,34
5480317,3,377
4956055,3,176
8888228,1,244
6528945,3,3022
499652,4,1187
2334661,5,682
499661,10,31672
4956116,3,1326
5480408,6,1499
1548249,11,551
1286115,5,6
1548285,4,22
4956162,10,164
4956174,3,2066
4956191,0,2702
4956192,0,72
4956203,10,915
6004782,4,990
4694073,2,31
4694076,1,0
10461251,1,74
6004814,4,4597
1024079,0,3
4956248,17,5259
7053401,3,90
3121241,3,623
4169819,0,0
4169817,0,0
7053405,0,26
4169821,0,2
7053407,4,539
4169820,0,0
4169818,8,25
1024104,2,166
4169845,0,54
8888440,0,67
4169862,0,1
499849,1,8
4169866,5,5
499856,10,112
4169874,0,1
4169885,0,32
4169886,0,4
499875,3,169
7315632,3,42
499890,6,19281
1024200,3,140
499914,3,298
1548492,8,305
1024208,6,67
8626414,3,46269
10199280,0,0
4694258,3,6465
7839986,5,695
4169971,0,9
4169973,1,76
7315698,141,433
9150712,0,2791
4432128,2,35103
4170002,0,7
4170003,0,1
4170004,0,4
4170008,0,15
4170010,0,2
4170011,1,232
4170015,11,21649
4170019,5,1418
7840048,5,57
5480758,0,98
5742920,2,3993
4170082,1,0
500073,5,711
500074,114,132
4170095,18,13131
2597231,24,3802
9937268,1,21
4432247,4,9
5480837,0,1
2859401,2,158
4432269,4,1345
500111,3,885
500114,9,1103
4432275,1,40
1548702,47,5359
4170146,34,49123
2859431,10,1367
1024437,1,202
500150,9,1474
4432321,1,21
6791639,4,1149
4956632,1,18
4432353,2,0
7578084,0,39
4956644,6,4
5480933,28,30
500202,0,38
500203,3,1382
10985970,3,18
9675254,1,11
500221,3,1799
500225,3,21
500240,26,398
4432402,3,22286
4432412,25,39141
6529565,0,13
500271,5,1731
1548849,2,14
4694578,0,7
4956727,6,2974
1024583,11,11
11248202,1,37
9937482,14,55
4694617,0,1
4694618,0,2
4694625,0,17
4694627,0,4
1024612,3,18
6791783,1,0
500328,4,234
9413226,1,504
6791807,75,40
3121801,8,1381
500371,3,529
8364696,1,20
500381,5,105
5481120,1,3
5481127,4,577
238250,6,784
1024709,0,1
4432583,4,69623
4694728,18,83222
1024712,2,20
1024724,2,4
1549020,8,94
1024733,9,50072
1024757,3,98
6529787,3,232
5219073,0,6
9151244,0,86
9151248,0,15
9151250,0,34
9151254,0,42
1024790,2,34
1024810,8,299
10199874,0,2
4432707,0,18
4956998,8,13206
9151334,1,12080
5481327,0,295
4170616,1,49
